business_id,city,latitude,longitude,neighborhood,review_count,stars,city-state,is_restaurant,is_bar
V0HFqgI1pidUghIqE09s-A,Toronto,43.6624826,-79.4238902,Christie Pits,16,4.0,Toronto-ON,True,False
eGTAC8EzcHiYnnZ52tijiQ,Oakville,43.443726,-79.6812249,Unknown,254,4.5,Oakville-ON,True,False
smB040v8xaOPoEe8aQbnJg,Toronto,43.6456752,-79.3926047,Entertainment District,28,3.0,Toronto-ON,False,True
B0Lpvte3yC0wRq3ZFBXCUw,Toronto,43.6546609,-79.3806694,Downtown Core,22,2.0,Toronto-ON,True,False
bl0GSLa6DvLXCvhAw5DVUg,Toronto,43.6510416,-79.4117314,Trinity Bellwoods,61,4.0,Toronto-ON,True,False
L-3tkpZxJyqlECxt1okQDQ,Toronto,43.6449827,-79.4483867,Roncesvalles,35,4.5,Toronto-ON,True,False
bM20ckzo_fnh2CInvm-csw,Oakville,43.4337043,-79.7023003,Unknown,6,3.0,Oakville-ON,True,False
Cz43OfHfsodN7Dk4SdTt1Q,Woodbridge,43.7841443989,-79.5671725337,Unknown,6,3.0,Woodbridge-ON,True,False
VKYf3jwZisrZG38WoAEUZg,Richmond Hill,43.840861441,-79.4003488496,Unknown,3,3.5,Richmond Hill-ON,True,False
prWook9M1tomXf-T4Vpdjw,Toronto,43.7012959056,-79.5201511235,Unknown,7,4.5,Toronto-ON,True,False
0CqfSbcKqSlnQYA9vj945g,Richmond Hill,43.8757696,-79.4379952,Unknown,3,5.0,Richmond Hill-ON,True,False
zeOJYl5UW4D5u3Vcj6QAoA,Toronto,43.6469981,-79.5131954,Etobicoke,63,4.5,Toronto-ON,True,False
8YpjCNG6tiDLCJsm53-xZQ,Toronto,43.77529,-79.346936,Unknown,3,3.5,Toronto-ON,True,True
51lFCPpAZz4t7-BrpLHf5g,Toronto,43.7074466,-79.3029661,Unknown,11,4.0,Toronto-ON,True,False
ZekRYrQz3zatQeHpkiwW_w,Toronto,43.669347,-79.3860446,Church-Wellesley Village,23,3.0,Toronto-ON,True,False
rk6-78lglFAwlpTyAG5NQw,Vanier,45.4354362,-75.6638798,Unknown,4,2.0,Vanier-ON,True,False
rDY-L_Jk2e3yHJn_jko69g,Toronto,43.7004274,-79.2961132,Unknown,4,5.0,Toronto-ON,True,False
lxR1ub7Gapwg_Doh7kqqIg,Ajax,43.858621,-79.023949,Unknown,4,3.0,Ajax-ON,False,True
doK6H6hraPaVM6X5QE6d7Q,Toronto,43.6502911,-79.3839517,Financial District,13,3.0,Toronto-ON,True,False
Z0GwYnzuKoJRCtjKAmOuPg,Toronto,43.6653978,-79.3807835,Church-Wellesley Village,12,4.5,Toronto-ON,True,True
N_2yEZ41g9zDW_gWArFiHw,Toronto,43.647419704,-79.3902875133,Entertainment District,635,3.0,Toronto-ON,True,False
bsGVvCtj8i2xGl15XX8Dxw,Toronto,43.6460853,-79.3910924,Entertainment District,53,2.5,Toronto-ON,True,False
OEFDnarfWI8sFGTFgax7pA,Thornhill,43.8233523508,-79.4723059136,Thornhill Woods,14,2.5,Thornhill-ON,True,False
xyCDuLRuVRH5HBMzVEuYrw,Toronto,43.6710978,-79.386063,Unknown,3,3.5,Toronto-ON,True,False
24rMzdpKbBdgFCPpMye5KA,Toronto,43.6449355,-79.386151,Entertainment District,5,2.0,Toronto-ON,True,False
K7A8f2wrY_gLlCMzNfeSjA,Mississauga,43.5290038466,-79.6739534106,Unknown,12,3.5,Mississauga-ON,True,False
selkC1dzd9aZusu8lE4yNQ,Markham,43.8544509169,-79.2557831267,Unknown,5,3.0,Markham-ON,True,False
UtCtLg_LP540023uQjB9rQ,Vaughan,43.846265122,-79.5534812231,Unknown,69,3.5,Vaughan-ON,True,False
w3gg3OaBTOAZpotv-i80hA,North York,43.7936437,-79.4193973,Unknown,61,3.0,North York-ON,True,False
ni_aJXlKu1RYZwzgz9p3JQ,Vaughan,43.8441922238,-79.5564651489,Unknown,10,3.0,Vaughan-ON,True,False
Vl8PYZKd26DHGSi5rNo5SQ,Toronto,43.6694469,-79.3922208,Yorkville,4,4.0,Toronto-ON,True,False
I6-vbrCv8eY-ThUn8viopA,Toronto,43.6475012,-79.4031181,Alexandra Park,7,3.5,Toronto-ON,True,False
-uxoiwj098gVoHil0T4XFw,Toronto,43.6266788,-79.5289921,Etobicoke,4,2.0,Toronto-ON,False,True
Qqrb_PDR4Iw2nIvWhhc95Q,Toronto,43.6506226,-79.3586118,Distillery District,3,4.5,Toronto-ON,True,False
AjaLaFQLMRLnPetDFQN1eQ,Mississauga,43.6385753892,-79.6922707558,Unknown,55,3.0,Mississauga-ON,False,True
fCqn3Ybfq7pvrbIuWJFmxw,Mississauga,43.6167794,-79.6174349,Mississauga Valley,6,3.5,Mississauga-ON,True,False
-ilH1FPt0lbX22IoiFUngA,Mississauga,43.5679931641,-79.6612243652,Unknown,27,3.0,Mississauga-ON,True,False
gOhiq0tL76I9bXMDWWsL5Q,Mississauga,43.614331,-79.610814,Unknown,31,3.5,Mississauga-ON,True,False
eZucUmYAiBvamzWf_7lkZw,Woodbridge,43.7711985,-79.5454453,Unknown,3,3.0,Woodbridge-ON,True,False
yK0LUrLw1MhIw9C01sBdSQ,Mississauga,43.6372217176,-79.6917141877,Unknown,3,2.5,Mississauga-ON,True,False
WNiQtCdlo7pEb8PnYqKxmQ,Markham,43.865158,-79.29246499999999,Unionville,3,3.0,Markham-ON,True,False
yVmQAAYK6vFxtA26HZHWGw,Toronto,43.6882286,-79.2939999,The Danforth,16,4.5,Toronto-ON,True,False
3ViZTK4gYnsDdgAKocCLrg,Toronto,43.7035275,-79.4141175,Unknown,18,3.5,Toronto-ON,True,False
6woozW5nt2zjBX-vcJ0Dog,Etobicoke,43.6313713,-79.519355,Etobicoke,3,1.0,Etobicoke-ON,True,False
0RM3QiE3EAxWfb56av5xKQ,Mississauga,43.5929478231,-79.7881124119,Lisgar,4,3.0,Mississauga-ON,True,True
vZyF3o30_m_-Pp5u0DkLoQ,Toronto,43.654679555,-79.42187391,Bickford Park,89,3.5,Toronto-ON,True,False
OAMF8Dlk8OwfGG_1HP2ZRw,Toronto,43.6642528083,-79.3844366446,Downtown Core,44,3.5,Toronto-ON,True,True
EXXz3TFM_KvYsifHYQrGcw,Toronto,43.6590939656,-79.3490943069,Riverdale,9,4.0,Toronto-ON,True,False
HIZvuAcqHuig61aByOJ5Tw,Toronto,43.6841359405,-79.365234375,Unknown,32,4.0,Toronto-ON,True,False
YOFvIxU3xQH7jmqHcUjofQ,Mississauga,43.7130263,-79.6333513,Ridgewood,8,4.0,Mississauga-ON,True,False
iZ_Hdpxqwt3-c6349wXhuA,Toronto,43.664166,-79.41517,Koreatown,30,4.5,Toronto-ON,True,False
-As1YcTVebShW012Q2XGDw,Toronto,43.6528237017,-79.397987443,Chinatown,9,3.0,Toronto-ON,False,True
VXgMXIFa90rwehlRYQdf5A,Mississauga,43.6559825,-79.6165104,Unknown,5,4.0,Mississauga-ON,True,False
WA7sC64kCRstywm2EgZXEw,Toronto,43.708364,-79.342651,Unknown,83,4.0,Toronto-ON,True,False
uxaethoItXK-OrNed0EaEQ,Brampton,43.6866714,-79.7589291,Unknown,9,4.0,Brampton-ON,True,False
aSS3LFkiXj2iRS_NQADG4w,Toronto,43.6722162,-79.3214467,Leslieville,18,4.0,Toronto-ON,True,False
wqHpFkcZmOD8A9eNVRFLNg,Toronto,43.6531768,-79.4003352,Kensington Market,56,3.0,Toronto-ON,True,False
KEvl2r4m691-ihUnCw_ZVA,Toronto,43.5986956,-79.5439475,Etobicoke,8,3.0,Toronto-ON,True,False
0a2O150ytxrDjDzXNfRWkA,Toronto,43.6412346,-79.3773697,Harbourfront,549,4.0,Toronto-ON,True,True
bZUbsROklEz4bWSN3ej4dA,Mississauga,43.6070555,-79.690275,East Credit,60,3.0,Mississauga-ON,True,False
VawD7unTvrWLF14aYkt98g,Mississauga,43.5998313271,-79.7102369766,East Credit,32,2.5,Mississauga-ON,True,False
ifqp1R3pFvHWVYCO6by4ig,Oakville,43.4401105848,-79.6945516393,Unknown,12,3.5,Oakville-ON,True,True
Pe-vwHAn4Gnxp8g6e4HFLQ,North York,43.7134111,-79.4568442,Unknown,13,3.0,North York-ON,True,False
NqOmAGGEed-W4eXWlMd0Bw,Toronto,43.6605876,-79.3829796,Downtown Core,6,2.5,Toronto-ON,True,False
7DiGCzG9-Om3trB5iJYcjw,Toronto,43.6527742,-79.3993997,Chinatown,37,4.0,Toronto-ON,True,False
EqklwVjVvlXAx15-Xeh5EA,Toronto,43.6724768772,-79.3204735908,Leslieville,21,4.0,Toronto-ON,True,False
EyxQNX6e5V6ggOWnvQyqWg,Toronto,43.6483455547,-79.3977569285,Queen Street West,142,4.0,Toronto-ON,True,False
uwlQWhtrqm8k7CZwrNtRsg,Markham,43.8189308,-79.3306248,Unknown,44,3.5,Markham-ON,True,False
wNWWTVl6kCQJdDuHbx2dYw,Toronto,43.6229491,-79.4812728,Etobicoke,7,4.5,Toronto-ON,True,False
xIuD2AVGFWjDepLZbcNIeg,Brampton,43.6800476,-79.7184613,Unknown,29,4.0,Brampton-ON,True,False
9nUklxR2t7ks8QZCnMvW6A,Toronto,43.6019422,-79.5011638,New Toronto,9,3.5,Toronto-ON,True,True
kstK3o4ZLOEsWyy_vPVQrg,Toronto,43.6839915,-79.3467715,East York,12,4.0,Toronto-ON,True,False
0MAsCdFPG8n0gg46we5Q1g,Concord,43.7966366,-79.5330992,Edgeley,20,2.0,Concord-ON,True,False
SitCGPChCqlHO3bfn4GKLA,Toronto,43.6918358244,-79.2644844511,Scarborough,9,3.0,Toronto-ON,True,False
1pXyaPUXMqZyxW1Ew7BLUg,Toronto,43.6366084,-79.3973546,Unknown,56,3.0,Toronto-ON,True,True
b3LBty7f2KJ_pG-neexvXQ,Vaughan,43.8633964,-79.4867786,Unknown,19,3.5,Vaughan-ON,True,False
NSxtqU1M8EFWpHHuRm2xiw,Brampton,43.6590881,-79.721787,Unknown,9,2.5,Brampton-ON,True,False
ll_ynzd5vHXqWzLJ4MNgIA,Bradford,44.1109409,-79.5785979,Unknown,7,2.0,Bradford-ON,True,False
pv0CUMRAJqOES16AayszlQ,Aurora,44.0268944479,-79.4302085415,Unknown,44,4.0,Aurora-ON,True,False
Cy5VGp4Qhq6AI3Y9ukR2sA,North York,43.7704042,-79.4129456,Willowdale,54,2.5,North York-ON,True,False
j_hB9Gt3VMJAbA2JyvyFjw,Toronto,43.6685826,-79.3857446,Church-Wellesley Village,215,3.0,Toronto-ON,True,True
MMgOuyfZQtQQJsLPYtqE1Q,Toronto,43.6537925,-79.4006069,Kensington Market,7,3.0,Toronto-ON,False,True
vT6VZcMVi-lxYYn9Hh7Vhg,Toronto,43.7637875803,-79.4111537933,Willowdale,13,4.0,Toronto-ON,True,False
CbAZZVel3mXEUepuqtn_0w,Markham,43.8702377,-79.2723172,Unionville,7,3.0,Markham-ON,True,False
Xk6WxhdgJFCrp6vDiHAjsg,Toronto,43.8371148,-79.2489079,Scarborough,6,3.5,Toronto-ON,True,False
sdCTNVvCvB2O3Qy_xtB9rA,Mississauga,43.5609709506,-79.5759245753,Port Credit,5,5.0,Mississauga-ON,True,False
KENynjpbyq33DjGWXOip2Q,Toronto,43.7627677917,-79.4914169312,Unknown,7,4.0,Toronto-ON,True,False
GQ5f1D9CbFLXkBAlGR7riA,Ajax,43.8626248,-79.0253075,Unknown,7,3.0,Ajax-ON,True,False
n62TS0jVl_n732kuzOQELg,Whitby,43.885217,-78.9439654,Unknown,19,3.5,Whitby-ON,True,False
hQeS3VtQD7UDzl-qvW_AfQ,Toronto,43.6150852,-79.4883621,Etobicoke,27,3.5,Toronto-ON,True,False
xh9RO8dzeXD4A0xvTI11Uw,Whitby,43.872722,-78.907136,Unknown,25,4.0,Whitby-ON,True,False
yhUzMGe0zXJhdXa5eRyY-g,Toronto,43.6638607,-79.4182516,Koreatown,15,4.5,Toronto-ON,True,False
WRkyYsX0h1_PJxyu3TS8ZA,Toronto,43.6495822,-79.4256294,Little Portugal,8,4.0,Toronto-ON,True,False
2EbkUeNfIOPhbGurvgaUjw,Mississauga,43.6524611459,-79.6423625574,Hanlan,6,2.0,Mississauga-ON,True,True
kfH9k78b_SRI51SL8pBDoA,Thornhill,43.8253807,-79.4263943,Langstaff,33,3.5,Thornhill-ON,True,False
ZS3l1Q7InA5h4R8nMcFRwg,Toronto,43.6455613,-79.4113521,Niagara,48,4.0,Toronto-ON,True,False
eK0fLZgS0oIHnhd5mWrTHA,Mississauga,43.5752779,-79.6226172,Cooksville,19,4.0,Mississauga-ON,True,False
5By2_wEFEzCO1-34AdJxGg,Toronto,43.6641646,-79.4162283,Koreatown,40,3.0,Toronto-ON,True,False
SnRJ97wHYu9An11uzXhIeQ,Toronto,43.6546147834,-79.4594764709,High Park,42,3.0,Toronto-ON,True,False
hW751XsMdKfSEnWffKsHzA,Mississauga,43.5570718758,-79.642803481,Unknown,7,4.0,Mississauga-ON,True,False
jps8StO0NDLEw21w8Xy4lQ,Mississauga,43.6369476,-79.6208213,Unknown,11,3.0,Mississauga-ON,True,False
9xdVIIzHp12Zrox5aFaaHA,Toronto,43.6487056,-79.4498592,Roncesvalles,109,4.0,Toronto-ON,True,False
m9I_bnvcXpNrwAx6oViZng,Toronto,43.7550609,-79.4407818,Unknown,83,3.0,Toronto-ON,True,True
X2I47eENvYeVL6QlzAZ0wA,Toronto,43.7728471,-79.4141058,Willowdale,17,4.0,Toronto-ON,True,False
8bskEwLJsPe2X3Avixab-Q,Toronto,43.6635059,-79.3199295,Leslieville,27,4.0,Toronto-ON,True,True
28OOOzNzIFtUZ83NJvi6yA,York,43.6660774,-79.4887645,Unknown,5,4.0,York-ON,True,False
Vbi7nxQ2lcScEKXYK_zccA,Woodbridge,43.8258832,-79.5542751,Pine Grove,3,3.5,Woodbridge-ON,True,False
uQBpqa5vqv_Dzcks9q9E7Q,Etobicoke,43.6323737,-79.552189,Etobicoke,16,3.0,Etobicoke-ON,True,True
8qGgnVx8GM6-xra7_Ijzzw,Toronto,43.64251,-79.387038,Entertainment District,22,3.0,Toronto-ON,True,False
oApsBUYKR0S9NLHkQNpzoQ,Mississauga,43.5778955,-79.6518542,Unknown,12,4.0,Mississauga-ON,True,True
C6phU77wJgyEVBZ1EMP3HQ,Scarborough,43.794058042,-79.3294193608,Scarborough,3,3.5,Scarborough-ON,True,False
AchZg3fK5opCL1AZPjNyww,Whitby,43.886509,-78.913802,Unknown,29,4.5,Whitby-ON,True,False
hpjtDzqQeP6WyLwKpephYg,King City,43.9303318,-79.5223268,Unknown,8,3.0,King City-ON,True,False
sZTQsH01IcSfeyc3W6EkqQ,Mississauga,43.5789270202,-79.6181294695,Cooksville,36,4.0,Mississauga-ON,True,False
VrftSduLIducNfEzITOL5A,Toronto,43.6717553,-79.3234769,Leslieville,30,3.0,Toronto-ON,True,False
wuZcVcG2EJHQIEKEbLFRwQ,Toronto,43.6530612,-79.4279396,Dufferin Grove,13,2.0,Toronto-ON,True,True
k0ZzBVafMDdPZxk5neE7Qg,Mississauga,43.6097803876,-79.6934175935,East Credit,71,4.5,Mississauga-ON,True,False
O9O0tmaFq4_n4jEENEc1NQ,Toronto,43.67432737,-79.4095422898,The Annex,23,4.0,Toronto-ON,True,False
uPJvuF2lE_1GWiuHvlRBEA,Toronto,43.6453598,-79.4123818,West Queen West,93,4.0,Toronto-ON,True,False
YiqMMUXr3GwswdVnlgGUKg,Toronto,43.7689558,-79.1857618,Scarborough,19,3.0,Toronto-ON,False,True
t5uxQVxvbyeM9y7DON7hOQ,Toronto,43.7836647,-79.1692766,Scarborough,4,4.0,Toronto-ON,True,False
kYNlCSoJOVgAeu3QqS9ayw,Markham,43.8263024,-79.3062592,Milliken,27,3.5,Markham-ON,True,False
FZ67u0gpFwM9i0NFTLmqyQ,Toronto,43.6289467,-79.3944199,Unknown,6,4.5,Toronto-ON,True,False
ILRX01PABfQswTYpJFowTg,Toronto,43.662144,-79.3347643,Leslieville,12,4.5,Toronto-ON,True,False
VS9uNJEbQR0wAqyTT1lZmw,Mississauga,43.6092581356,-79.6972557163,East Credit,19,3.5,Mississauga-ON,True,False
8HycRNzRmhwEkZiMD8X9kw,Clarkson,43.51025,-79.630191,Unknown,11,3.0,Clarkson-ON,True,False
XnNKFv5xqdPd9K1aAW-uUQ,Toronto,43.6645983,-79.4131203,Koreatown,41,4.0,Toronto-ON,True,False
EaVbobPBo3g9yNajBd-0Hw,Markham,43.8694259,-79.3614299,Unknown,29,3.0,Markham-ON,True,False
s8WxG2RthXYzKh0nsjzlpQ,Ajax,43.851024,-79.0237336,Unknown,19,4.0,Ajax-ON,True,False
5FDU47Ha0VUKC48_A8ESeA,Brampton,43.734048,-79.7076316,Unknown,3,2.5,Brampton-ON,True,False
MskgyqzTW_PRgQbN-xnwlg,Brampton,43.714679,-79.726123,Unknown,12,3.0,Brampton-ON,True,False
ZKwRLcEfAC8d8wF3t4PsDw,Mississauga,43.5595049,-79.5870988,Mineola,4,2.0,Mississauga-ON,True,False
_HePiPCk9tmgezshWwZGOw,Toronto,43.6642026554,-79.4151029637,Koreatown,23,4.0,Toronto-ON,True,False
lDkKSL4AT2faZwClvCvLnw,Toronto,43.6621695,-79.3773938,Church-Wellesley Village,29,3.5,Toronto-ON,True,False
KwwbRKtKO8BLQn5nPSpkZw,Toronto,43.6469804739,-79.37725127,Downtown Core,29,3.5,Toronto-ON,True,False
oTfNiJOfNVxLvrACzlahQg,Markham,43.8261994,-79.3063175,Milliken,17,3.5,Markham-ON,True,False
tGRPPSJUXst2PSKyM-4FGw,Richmond Hill,43.8643271,-79.434961,Unknown,4,4.0,Richmond Hill-ON,True,False
zbFtY82_ummK4amkT-M04Q,Toronto,43.8092494104,-79.2901090533,Milliken,5,1.0,Toronto-ON,True,False
BQxiNB-08PBNZR2vk0fMdg,Scarborough,43.7730667478,-79.3217573762,Scarborough,12,3.5,Scarborough-ON,True,False
Tp1vNJZ7CHlo4i9AMbBwYQ,Toronto,43.6785087585,-79.347038269,Greektown,23,2.5,Toronto-ON,False,True
juNKWhkMynLaIHK4Yipxjw,Toronto,43.6794296,-79.3433482,Greektown,13,3.0,Toronto-ON,False,True
UkocLwA8OtjQl79vES-aRQ,Brampton,43.746695,-79.745981,Unknown,4,4.0,Brampton-ON,True,False
panTWmCXuufjRNBerlvONw,Newmarket,44.0529316,-79.4859031,Unknown,20,3.5,Newmarket-ON,True,False
NfwX2Ks6qz6YG043ua4bbw,York,43.703438,-79.503996,Unknown,3,3.5,York-ON,True,False
X4rqmQMJcpY4EajFAFTSlw,Toronto,43.6836301,-79.4184688,Unknown,19,3.5,Toronto-ON,True,False
Tiag-cl7u4oL5EsF1mwY1A,Etobicoke,43.6271718,-79.5001572,Etobicoke,3,4.5,Etobicoke-ON,True,False
HfvnvPWbhMqtVVRlG1s41w,Scarborough,43.7582893543,-79.3123974505,Scarborough,5,3.0,Scarborough-ON,True,False
0Rl0YH7Q0VhnJWgW43OGzg,Toronto,43.6855588,-79.3139938,The Danforth,8,3.0,Toronto-ON,False,True
pDxUiUoivPVFJumk5syp2g,Mississauga,43.6040563,-79.5907782,Dixie,5,4.0,Mississauga-ON,True,False
mCNzKFTukMYHkZVRMXIIyw,Toronto,43.6654488,-79.4092323,Unknown,114,4.0,Toronto-ON,True,True
3qTSOuJ-ZyU1L7o62KHSIg,Toronto,43.6633353362,-79.3304189287,Leslieville,176,4.0,Toronto-ON,True,False
C6vH0qzmcerMkiJy3VO9qA,Toronto,43.6500952,-79.3848513,Financial District,260,4.0,Toronto-ON,True,False
6u-x45q0ETB7SQTAAuKSHw,Toronto,43.6777658,-79.3517738,Greektown,160,3.0,Toronto-ON,True,False
U6ZPS03Nnm-peYC0q_bV6Q,Toronto,43.6563327,-79.3788469,Ryerson,125,3.0,Toronto-ON,False,True
u09-laAwRTmc6yJgraF-XQ,North York,43.7188244,-79.5120425,Downsview,5,4.5,North York-ON,True,False
m2WXjeA959-YC1MzzA0APg,Toronto,43.6449355,-79.386151,Entertainment District,9,3.0,Toronto-ON,True,False
MZNrlYIMt2FwcdEH33_EHw,Vaughan,43.8113538447,-79.6290961021,Unknown,8,4.0,Vaughan-ON,True,False
K3NW8TEu4QRQvFvHer8v4A,Toronto,43.6751157,-79.3961142,Yorkville,131,4.5,Toronto-ON,True,False
U_jPOTd-Z5KATbTYnDeNxg,Toronto,43.6630940441,-79.3840069721,Downtown Core,98,4.0,Toronto-ON,True,False
flFIc2rbWQ9h0HW6-djpFw,Toronto,43.6658462,-79.4085205,The Annex,12,3.0,Toronto-ON,True,False
rGZtr_ZfOVfmj9aTLV11Rw,Toronto,43.730173,-79.418561,Unknown,8,3.0,Toronto-ON,True,False
E6ZQcz49HADpQh2b7GNgrw,Markham,43.853368,-79.2539432,Box Grove,69,2.5,Markham-ON,True,False
A8HBZype4Zjvm6A_DoHL_w,Etobicoke,43.6086501,-79.5595164,Etobicoke,3,3.5,Etobicoke-ON,True,False
FjAfmg6QzXRGEFx8yJ8q7w,Toronto,43.6497292,-79.4293636,Little Portugal,22,3.0,Toronto-ON,True,False
IFSpBHfexPosFGzsA9rTTQ,Toronto,43.6568338756,-79.4061757086,Unknown,5,1.5,Toronto-ON,True,False
WCjznesyAn8o2z8gHghlzg,Stouffville,43.9681917,-79.2640657,Unknown,17,4.0,Stouffville-ON,True,False
rkF_WvWIHqM1TfYtoPTvNw,Toronto,43.7091119,-79.3985528,Yonge and Eglinton,77,3.0,Toronto-ON,True,True
S_5s_J6Mrii2cAi4ylK30w,Scarborough,43.8027725,-79.2947555,Milliken,13,3.5,Scarborough-ON,True,False
hrrPxT846kLGs7ehEtLmRg,Toronto,43.6653639,-79.3681704,Cabbagetown,31,4.5,Toronto-ON,True,False
FtJ9CAJYU2WMxWBgQmExJw,Mississauga,43.6382852365,-79.6928818931,Unknown,19,3.5,Mississauga-ON,True,False
6tu5q1pgP7sfDpTY9Vq7GQ,Mississauga,43.6137775,-79.6618676,East Credit,20,2.0,Mississauga-ON,True,False
4NPEbGdNKO2l7PFoHiGWmw,Bradford,44.10521,-79.6051618,Unknown,4,2.5,Bradford-ON,True,False
ORyR5StmKX5HjvFEV1oBXQ,Toronto,43.7187157,-79.4563123,Unknown,37,2.5,Toronto-ON,True,False
6rTfCrx1653GH7sMS2G7KQ,Toronto,43.6663832,-79.3165575,Unknown,11,4.0,Toronto-ON,True,False
o6Yor6ofIw2TqM3mN28Kzg,Toronto,43.6637372,-79.4169128,Koreatown,255,4.0,Toronto-ON,True,False
9rvHyIYuQdVbqglQ9EYZQQ,Toronto,43.6514280243,-79.3841546981,Downtown Core,5,4.5,Toronto-ON,True,False
1zoFPW-TDZsWdYZ_ccO7Rg,Newmarket,44.0649983,-79.430207,Unknown,34,3.5,Newmarket-ON,True,True
XHLosZpY3N827hAYmtoj2A,Concord,43.8296783449,-79.5398973991,Unknown,56,3.5,Concord-ON,True,True
3gIBv8eLFqvqo79ajLK3fg,Toronto,43.6480010416,-79.3952975795,Entertainment District,12,4.0,Toronto-ON,False,True
sjLhUww_Jj_GnM8n2EP2Jg,Toronto,43.6969159,-79.4635058,Unknown,5,4.0,Toronto-ON,True,True
BmFStvt6hs77XmYR7zmHtQ,Toronto,43.6505593,-79.3776407,Downtown Core,15,2.5,Toronto-ON,True,False
l2J-R5MjzFTgj06dkSoyQg,Toronto,43.7029221,-79.3881881,Mount Pleasant and Davisville,34,2.5,Toronto-ON,True,False
d_Go5TsiFMIRtCE6XS8Sjw,Toronto,43.6512011,-79.4507834,Roncesvalles,80,4.0,Toronto-ON,True,False
5bHMcb29LwPSPgfISUZs9w,Mississauga,43.6369509515,-79.6918160478,Unknown,36,3.5,Mississauga-ON,True,False
myJ6pgIhN42EQh2sAVXKoQ,Toronto,43.6462338,-79.408856,Niagara,117,4.0,Toronto-ON,True,False
Dkx_UjNhbXB-P0oyKqbTPA,Toronto,43.6582889,-79.3998991,Chinatown,89,4.0,Toronto-ON,True,False
38yD8L0Ersu3Z_ZZZsOEXw,Toronto,43.6539719,-79.4001153,Kensington Market,3,4.0,Toronto-ON,True,False
cE7ArG7tPXsLSBbgHGHYZA,Etobicoke,43.6934112,-79.557073,Etobicoke,25,4.0,Etobicoke-ON,True,False
Wbyim2Ghb_N_G2IEnoF-ZA,Oakville,43.5107935,-79.6687515,Unknown,3,2.5,Oakville-ON,True,False
sohj__6c4zoKbJjnAkG10A,Toronto,43.6620796,-79.3345068,Leslieville,55,3.5,Toronto-ON,True,False
FQTYjO4Mey7RkHjBq2UpPg,Woodbridge,43.7887412,-79.5862567,Pine Grove,4,4.0,Woodbridge-ON,True,False
kqlkaXGlVX9-yaYzNqmcOg,Brampton,43.7071105,-79.7874934,Unknown,7,5.0,Brampton-ON,True,False
M0Upr7QbiJcY-cWU8Vi97Q,Brampton,43.7155387,-79.7220217,Unknown,6,3.5,Brampton-ON,True,False
h28ZxheMQdpqHcAw_ge6gw,Toronto,43.6415699999,-79.4218199328,Unknown,24,4.0,Toronto-ON,True,False
CGYI4z9g-bHXHCFoZoZmTQ,Brampton,43.7590139,-79.7293181,Unknown,3,3.0,Brampton-ON,True,False
g2kNhIwRpOqi07LsPqipHA,Stouffville,43.9547979,-79.2783535,Unknown,9,3.0,Stouffville-ON,True,False
Cr5CLpmVrmzFyz_RfQ6rmA,Richmond Hill,43.8473734617,-79.3743220545,Unknown,298,3.5,Richmond Hill-ON,True,False
sdk8HzOpf-u1OIjULyUSrA,Mississauga,43.6777176,-79.6248197,Unknown,3,2.5,Mississauga-ON,True,False
kkK7Z5n-cFXZISyrsIR4Gw,Pickering,43.8275471,-79.0913835,Unknown,4,3.0,Pickering-ON,True,False
pP36B7aQh39jwBzHBs40ww,Markham,43.8626421,-79.3012453,Unionville,48,4.0,Markham-ON,True,False
KIs5vcQLVExjxtEOBNkXdA,Toronto,43.6671049,-79.3857213,Downtown Core,47,3.5,Toronto-ON,True,False
Hza5nxnDz-MEnCG-Im6-Nw,Toronto,43.6532229,-79.4519268,High Park,23,4.5,Toronto-ON,True,False
FwzHM6DbuRSOMPYwT0wXVg,Richmond Hill,43.86627,-79.3864861,Unknown,3,3.5,Richmond Hill-ON,True,False
vfdo1KswHpv1ZRqgABE1Yw,Mississauga,43.5812077,-79.7147191,Streetsville,6,3.5,Mississauga-ON,True,False
lXv4egIfF5lxWMjMO3_nzA,Etobicoke,43.6492241,-79.5487789,Etobicoke,4,5.0,Etobicoke-ON,True,False
AKO9zpHbyskr_E4TDMpRHA,Markham,43.8720569,-79.2631525,Unionville,13,2.0,Markham-ON,True,False
lPwGQCuESSGQ0hKQAbRWLA,Vaughan,43.860902,-79.5137727,Maple,15,3.5,Vaughan-ON,True,False
-KqJjXDhqq6Ah5cMiF-sug,Toronto,43.7748502,-79.4132667,Willowdale,51,4.0,Toronto-ON,True,True
W-KmScGqJ8tABuhqtAG05Q,Toronto,43.6511518,-79.3757852,Downtown Core,15,4.5,Toronto-ON,True,False
IM2EHrvg-VfqE1f9XZMjMw,Brampton,43.7130788,-79.727658,Unknown,3,3.0,Brampton-ON,True,False
P8chWEino6rrzPtIdB0XnA,Toronto,43.6449355,-79.386151,Entertainment District,4,2.5,Toronto-ON,True,False
j08aXohDH3rlNZH_uoZPrg,Toronto,43.8011937,-79.1985036,Scarborough,3,4.0,Toronto-ON,True,False
RBRPyYuctCRZPF7bNWPyFw,Mississauga,43.6362552034,-79.6233802289,Unknown,122,4.0,Mississauga-ON,True,False
8B6CKoYVvf-CypT6tuV7tw,Richmond Hill,43.8642485,-79.3833465,Unknown,8,3.0,Richmond Hill-ON,True,False
